Month,DayofMonth,Origin,Dest,O_Latitude,O_Longitude,D_Latitude,D_Longitude
7,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,31,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
7,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
8,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
9,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,31,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,31,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
10,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,27,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,22,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,20,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,9,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,14,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
11,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,4,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,10,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,15,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,21,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,30,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,25,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,31,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,24,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,29,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,3,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,8,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,13,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,18,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,23,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,28,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,2,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,7,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,17,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,5,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,12,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,19,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,26,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,1,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,6,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,11,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
12,16,SFO,SNA,37.61897222,-122.3748889,33.67566667,-117.8682222
